record_type|record_id|source_year|source_file|source_sheet|row_number|programme|key_output|key_indicator|annual_target|achieved_output|variance|status|comment|source_url|source_name|retrieved_at
performance_record|performance_bi_annual_performance_2024_0154|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|205||Supplementary Valuation Roll Approved|01 Number of Supplementary Valuation roll approved|1|0|1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0155|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|206||ICT infrastructure maintained|01 Proportion of ICT infrastructure maintained|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0156|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|207||Resources mobilised|01 Proportion of resources mobilised against budgeted|80|48|32|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0157|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|208|District Health servcies||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0158|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|209||Maternal Health Services Provided|01 Percentage of Deliveries assisted by midwife or skilled personnel|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0159|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|210|||02 Percentage of new family planning acceptors|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0160|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|211|||03 Malaria Confirmed and Clinically diagnosed cases as a proportion of population|275|125|150|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0161|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|212||Communicable Diseases controlled|01 Percentage of household sprayed|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0162|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|213||Malaria Control Programmes Conducted|01 Percentage of household sprayed|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0163|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|214|||02 Percentage of households with at least one ITN|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0164|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|215|||03 Percentage of Children with malaria receiving ACT from a health worker|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0165|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|216||Child Health Programmes Conducted|01 Percentage of Under one-year children fully immunized (0-11 months)|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0166|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|217|||02 Proportion of Severe underweight in under 5 children (percentage)|25|12|13|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0167|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|218|||01 Number of AFP cases investigated per 100,000 population|20|10|10|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0168|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|219||Disease Surveillances undertaken|01 Institutional maternal mortality rate|10|5|5|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0169|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|220|||02 Percentage of essential medicines of in-patient and outpatient prescribed|10|5|5|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0170|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|221||Hospital Services Provided|03 Percentage of complicated cases referred|15|5|10|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0171|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|222|Veterinary services||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0172|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|223||Animal health extension services undertaken|01 Proportion of farmers trained in improved husbandry practices|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0173|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|224|||02 Proportion of animals vaccinated/ treated|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0174|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|225|||03 Proportion of farmers trained in herd health management|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0175|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|226||Animal disease surveillance undertaken for early warning services|01 Number of animal disease surveillances undertaken|4|2|2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0176|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|227|||02 Number of routine reports and disease outbreak investigations undertaked|4|2|2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0177|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|228|||03 Number of samples collected, processed and shipped|4|2|2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0178|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|229|||04 Number of sanitary inspections conducted|4|2|2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0180|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|231|Project Name|Contract|Amount Paid|Performance|Source of Funds|Project Status|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0181|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|232||Sum|As at 30th June||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0182|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|233||ZMW|ZMW|%|||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0183|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|234||8|0|0|||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0184|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|235||0|0||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0185|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|236||0|0||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0186|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|237||0|0||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0187|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|238||0|0||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0188|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|239||0|0||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0189|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|240||0|0||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0190|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|241||0|0||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0191|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|242||0|0||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_bi_annual_performance_2024_0192|2024-2025|kafue_2024_2025_performance.xlsx|Bi Annual Performance 2024|243||0|0||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0001|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|52|Constituency Development|Community Projects Undertaken|01 Propotion of Rural areas electrified|100||100|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0002|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|53|||02 Ambulance procured|1|1|0||MLRGD|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0003|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|54|||03 Number of desks procured|7000|3000|4000||WIP|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0004|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|55|||04 Number of Maternity annexes constructed|2||2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0005|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|56|||05 Propotion of public Places with safe and piped water|100||100|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0006|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|57||Women and Youth Empowerment Paid|01 Disbursing Women and Youth Empowerment|150|89|61|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0008|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|59||Constituency Development Fund Administrative costs Utilised|untilising constituency development fund|100|50|50|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0009|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|60||Secondary School and Skills Development Bursaries Paid|01 Secondary School Bursaries paid|100|71|29|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0010|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|61|||02 Skills Development Bursaries paid|500|414|86|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0012|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|63|Local Governance|||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0013|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|64||Ordinary Council and Committee Meetings held|01 Number of Ordinary Council Meetings held|4|4|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0014|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|65|||02 Number Special Council Meetings held|2|1|1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0015|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|66|||03 Number of Committee Meetings held|20|20|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0016|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|67|||04 Number of Special Committee meetings held|2|1|1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0017|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|68||Ward Development Committees formed|01 Number of ward development committees formed|18|18|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0018|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|69|||02 Number of ward development committees Oriented|18|18|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0019|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|70|||03 Number of ward development committees Operationalized|18|18|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0020|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|71|Integrated Development Planning||||||||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0021|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|72||IDP Approved|01 Number of IDPs approved|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0023|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|74||Local Area Development Plans Developed|01 Number of Local Area Development Plan Developed|1||1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0025|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|76||Enforcement Notices Issued|01 Proportion of Enforcement Notices Issued|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0027|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|78||Land preparation for development undertaken|01 Proportion of Land preparation for development undertaken|100||100|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0029|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|80||Enviromental Sensitization Meetings Held|01 Number of Enviromental Sensitization Meetings Held|4|4|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0031|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|82||Trees Planted|01 Number of Trees planted|50|188|-138|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0033|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|84||World Enviromental Day Commemorated|01 Number World Enviromental Days Commemorated|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0035|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|86||16 Days of Gender Activism Conducted|01 Number of 16 Days of Gender Activism events Conducted|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0037|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|88||Ward Development Fund disbursed|01 Number of Wards funded|18|6|12|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0039|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|90|Public health and Environmental protection|||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0040|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|91||Boreholes Drilled and Equipped|01 Number of Boreholes Drilled and Equipped|18||18||WB|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0042|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|93||Public Health inspection Conducted|01 Proportion of inspections done for Public Premises|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0044|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|95||Waste Collected and Managed|01 Proportion of waste collected and Managed|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0046|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|97||Keep Zambia Clean,Green and Health Campaign held|01 Number of Keep Zambia Clean,Green and Health Campaigns held|52|52|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0048|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|99|Housing and Community Amenities|||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0049|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|100||Parks Maintained|01 Proportion of Parks maintained|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0051|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|102||Markets and bus stations maintained||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0052|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|103|||01 Number of Markets and bus stations maintained|7|7|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0053|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|104||Clubs registered and renewed|01 Proportion Of Clubs registered and renewed|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0056|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|107||Council Buildings Maintained|01 Proportion of Council Buildings maintained|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0058|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|109||Council Buildings rehabilitated and Constructed|01 Number of Council Toilets constructed|2||2||WB|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0059|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|110|||02 Number of Council Revenue Check Points Constructed|3|2|1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0060|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|111|||03 Number of Council Toilets rehabilitated|4||4|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0062|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|113||General Administration|01 Proportion of Office Materials Procured|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0064|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|115||Motor Vehicles and Earth Moving Equipment Maintained|01 Proportion of Motor Vehicles and Earth Moving Equipment Maintained|100|100|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0066|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|117||Roads Rehabilitated|01 Kilometers of Township roads rehabilitated|8|8|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0068|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|119||Street lights installed|01 Number of street Lights Installed along T2 road|25||25||WB|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0070|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|121||Boom Lifter Van(Cherry Picker) Procured|01 Number of Boom Lifter Van (Cherry Picker) purchased|1||1||WB|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0072|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|123||Zesco powered Street lights converted to solar powered Converted to Solar|01 No of Zesco powered streets lights along Michael Chilufya Sata Bridge|40||40||WB|https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0074|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|125|Recreation Culture and Religion|||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0075|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|126||Tourism and Marketing management of Cultural industries promoted||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0076|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|127|||01Number of Tourism and Marketing management of Cultural industries promoted|1||1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0077|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|128||Culture Capacity building training held||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0078|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|129|||01 Number of Culture Capacity building training held|1||1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0079|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|130||Cultural Industries Mapped||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0080|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|131|||01 Number of cultural industries mapped|3||3|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0081|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|132||Cultural tourism heritage promoted||||0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0082|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|133|||01 Number of tangible cultural inventories created|3||3|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0083|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|134|||02 Number of tangible cultural exhibition conducted|1||1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0084|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|135|||03 Number of provincial dance troups formed|12||12|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0085|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|136||Library Services Improved|01 Propotion Of Books Restocked|100||100|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0087|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|138||Sports Activities Held|01 Faz Games Played|34|34|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0088|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|139|||02 Zalasa Games Held|1||1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0090|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|141||Traditional ceremonies attended|01 Number of Traditional ceremonies attended|2|2|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0092|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|143||Community safe spaces and play parks identified|01 Number of Community safe spaces and play parks identified|1||1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0094|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|145||National Day Of Prayer Commemorated|01 Number of national prayers commemorated|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0096|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|147||Disability sports promoted|01 Number of disability sports promotion held|3|1|2|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0098|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|149||Anti Doping Promotion held|01 Number of anti doping promotion held|1||1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0100|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|151||Women in sports promotion held|01 Number of Women in sports promotion held|3|2|1|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
performance_record|performance_annual_performance_2024_0102|2024-2025|kafue_2024_2025_performance.xlsx|Annual Performance 2024|153||Tournaments and talent Identification held|01 Number of Tournaments held|1|1|0|||https://www.kafuecouncil.gov.zm/?page_id=195|kafue 2024 2025 performance|2026-09-11
